idspecies,CN_name,CN_language,CN_sourceid
"18084","Nonnée pâle","French",
"18085","pipla růžová","Czech",
"18085","Rosenrotes Mönchskraut","German",
"18089","Fontänpil","Swedish",
"18089","Grönpil","Swedish",
"18089","Häckvide","Swedish",
"18089","Silverastilbe","Swedish",
"18092","Doggpil","Norwegian",
"18092","Fyrisvide","Swedish",
"18092","Härmäpaju","Finnish",
"18092","Hybridpil","Swedish",
"18092","Kaspisk Pil","Danish",
"18092","Kavelpil","Swedish",
"18092","Nonnea perenne","Italian",
"18092","Spetsdaggvide","Swedish",
"18092","Tamsiažiedė vilkžvelgė","Lithuanian",
"18092","tume rändrass","Estonian",
"18092","tumš","Latvian",
"18097","Blue-eyed-Mary","English",
"18097","Frühlings-Nabelnüsschen","German",
"18097","Grosses Vergissmeinnicht","German",
"18097","Kornasteinbrjótur","Icelandic",
"18097","Mandelblomma","Swedish",
"18097","Mattbräcka","Swedish",
"18097","Mossbräcka","Swedish",
"18097","Nabelnuss","German",
"18097","Nyresildre","Norwegian",
"18097","Omphalodès","French",
"18097","Papelorikko","Finnish",
"18097","pavasara omfalode","Latvian",
"18097","Pavasarinis poraitis","Lithuanian",
"18097","Petite Bourrache","French",
"18097","pupkovec jarní","Czech",
"18097","pupkovec jarný","Czech",
"18097","Skuggbräcka","Swedish",
"18097","tavaszi békaszem","Hungarian",
"18105","Buglossa ovata","Italian",
"18105","Buglosse toujours verte","French",
"18105","Green Alkanet","English",
"18105","Kilkkaruoho","Finnish",
"18105","Kissankita","Finnish",
"18105","Liden Torskemund","Danish",
"18105","Liten jordgalla","Swedish",
"18105","Murreva","Swedish",
"18105","Murtorskemunn","Norwegian",
"18105","Overblijvende ossentong","Dutch",
"18105","pilátka vždyzelená","Czech",
"18105","Småsporre","Swedish",
"18105","Småtorskemunn","Norwegian",
"18105","Spanische Ochsenzunge","German",
"18105","Vedbend-Torskemund","Danish",
"18105","Vippbräcka","Swedish",
"18117","Schiefgrübchen","German",
"18119","White Forget-me-not","English",
"18121","Åben Abeblomst","Danish",
"18121","Blåmarimjelle","Norwegian",
"18121","Gjøglarblom","Norwegian",
"18121","Gyckelblomma","Swedish",
"18121","Kal gyckelblomma","Swedish",
"18121","Kam-mjelle ","Norwegian",
"18121","Kantet Kohvede","Danish",
"18121","Kelta-apinankukka","Finnish",
"18121","Korskovall","Swedish",
"18121","Lehtomaitikka","Finnish",
"18121","Natt och dag","Swedish",
"18121","Tähkämaitikka","Finnish",
"18121","Täpläapinankukka","Finnish",
"18125","Mawson's Lungwort","English",
"18129","Ager-Løvemund","Danish",
"18129","Åkerraudtopp","Norwegian",
"18129","Åkerrödtoppa","Swedish",
"18129","Engraudtopp","Norwegian",
"18129","Kalvnos","Swedish",
"18129","Peltosänkiö","Finnish",
"18129","Pikkuleijonankita","Finnish",
"18129","Punasänkiö","Finnish",
"18129","Rödtoppa","Swedish",
"18129","Småløvemunn","Norwegian",
"18129","Tidlig Rødtop","Danish",
"18131","Lungwort","English",
"18131","Pulmonaire officinale","French",
"18133","Ängsskallra","Swedish",
"18133","Guldflenört","Swedish",
"18133","Gulhö","Swedish",
"18133","Kultasyyläjuuri ","Finnish",
"18133","Liden Skjaller","Danish",
"18133","Miodunka czerwona","Polish",
"18133","Pikkulaukku","Finnish",
"18133","Red Lungwort","English",
"18133","Småengkall","Norwegian",
"18133","Ziegelrotes Lungenkraut","German",
"18140","plicník sibiřský","Czech",
"18142","rochélia dvojsemenná","Czech",
"18149","Consoude bleue","French",
"18152","Hidcote Comfrey","English",
"18156","Ager-Kohvede","Danish",
"18156","Comfrey","German",
"18156","Consoude","French",
"18156","Futter-Beinwell","German",
"18156","Ginstsporre","Swedish",
"18156","Härmäkannusruoho","Finnish",
"18156","Juovakannusruoho","Finnish",
"18156","Peltomaitikka ","Finnish",
"18156","Pukvete","Swedish",
"18156","Rundsporre","Swedish",
"18156","Russetorskmunn","Norwegian",
"18156","Russian Comfrey","English",
"18156","Stribet Torskemund","Danish",
"18156","Strimsporre","Swedish",
"18156","Stripetorskemunn","Norwegian",
"18156","Uplandinė taukė","Lithuanian",
"18167","Ahosilmäruoho","Finnish",
"18167","Almindelig Fingerbøl","Danish",
"18167","Consolida ruvida","Italian",
"18167","Consoude hérissée","French",
"18167","Consoude rude","French",
"18167","Fingerborgsblomma","Swedish",
"18167","Finnögontröst","Swedish",
"18167","Grå ögontröst","Swedish",
"18167","Gråaugnetrøst","Norwegian",
"18167","Gul Fingerbøl ","Danish",
"18167","Gul Revebjølle ","Norwegian",
"18167","kare varemerohi","Estonian",
"18167","Kort Øjentrøst","Danish",
"18167","kostival drsný","Czech",
"18167","Liten fingerborgsblomma","Swedish",
"18167","Pikkusormustinkukka","Finnish",
"18167","Rauer Beinwell","German",
"18167","Revebjølle","Norwegian",
"18167","Rough Comfrey","English",
"18167","skabr","Latvian",
"18167","skarb","Latvian",
"18167","Sormustinkukka","Finnish",
"18167","Tanakkasilmäruoho","Finnish",
"18174","Bulbous Comfrey","English",
"18174","Knollen-Beinwell","German",
"18177","Caucasian Comfrey","English",
"18179","Creeping Comfrey","English",
"18183","Keihäsnielukukka","Finnish",
"18183","Ketosilmäruoho","Finnish",
"18183","Kjertelaugnetrøst","Norwegian",
"18183","Späd ögontröst ","Swedish",
"18183","Spids Øjentrøst","Danish",
"18183","Spjutsporre","Swedish",
"18183","Spydbladet Torskemund","Danish",
"18183","Spydtorskemunn","Norwegian",
"18183","Uddögontröst","Swedish",
"18185","Consolida orientale","Italian",
"18185","Consoude d'Orient","French",
"18185","White Comfrey","English",
"18187","Consoude voyageuse","French",
"18189","Crimean Comfrey","English",
"18192","Abraham-Isaac-Jacob","English",
"18196","Arbre aux haricots","French",
"18196","Catalpa","Italian",
"18196","catalpa","Portuguese",
"18196","Catalpa commun","French",
"18196","Catalpa de Caroline","French",
"18196","katalpa bignóniovitá","Czech",
"18196","katalpa truba","Czech",
"18196","szívlevelű szivarfa","Hungarian",
"18196","Trompetenbaum","German",
"18213","bignómia-unha-de-gato","Portuguese",
"18213","unha-de-gato","Portuguese",
"18222","Blauglockenbaum","German",
"18222","Chinesischer Blauglockenbaum","German",
"18222","Foxglove-tree","English",
"18222","illatos császárfa","Hungarian",
"18222","paulovnia plstnatá","Czech",
"18222","Paulownia","French",
"18222","Paulownie","German",
"18222","pavlovnie plstnatá","Czech",
"18222","Pawlonia","Italian",
"18235","bignónia-rosa","Spanish",
"18238","amerikai trombitacserje","Hungarian",
"18238","Bignone à fleurs jaunes","French",
"18238","Bignonia","Italian",
"18238","Bignonia à fleurs jaunes","French",
"18248","Acanthe molle","French",
"18248","acanto","Portuguese",
"18248","acanto","Spanish",
"18248","akantha","Greek",
"18248","Bear's-breech","English",
"18248","erva-gigante","Portuguese",
"18248","erva-gigante","Spanish",
"18254","Spiny Bear's-breech","English",
"18262","Adhatoda","Maltese",
"18271","Slipperwort","English",
"18275","Fieder-Pantoffelblume","German",
"18278","Pyrenean-violet","English",
"18283","Anis-Ysop","German",
"18285","Gelber Günsel","German",
"18285","zbehov","Czech",
"18285","zběhovec trojklaný","Czech",
"18294","zběhovec olysalý","Czech",
"18307","Ballote","French",
"18308","Ballote hirsute","French",
"18309","Ballote d’Espagne","French",
"18310","Black Horehound","English",
"18310","meln","Latvian",
"18310","must karunõges","Estonian",
"18310","Schwarznessel","German",
"18310","Stinkandorn","German",
"18316","měrnice ","Czech",
"18316","ziemeļu zīlaine","Latvian",
"18321","balota ","Czech",
"18321","měrnice ","Czech",
"18327","Cimiciotta greca","Italian",
"18328","marulka velkokvětá","Czech",
"18332","marulka šantovitá pravá","Czech",
"18332","marulka šantovitá žláznatá","Czech",
"18343","marulka lesní","Czech",
"18352","virágcsalán","Hungarian",
"18353","Darželinė žiomenė","Lithuanian",
"18353","Moldau-Drachenkopf","German",
"18353","moldvai sárkányfű","Hungarian",
"18353","Tête-de-dragon de Moldavie","French",
"18353","v","Czech",
"18357","Dracocéphale d'Amérique","French",
"18357","Kleinblütiger Drachenkopf","German",
"18357","Tête-de-dragon d'Amérique","French",
"18363","Čiobražiedė žiomenė","Lithuanian",
"18363","karvane tondipea","Estonian",
"18363","m","Latvian",
"18363","Thymian-Drachenkopf","German",
"18363","v","Czech",
"18368","Dracocéphale à trois fleurs","French",
"18368","Tête-de-dragon à trois fleurs","French",
"18369","Echte Kammminze","German",
"18369","klasnatka brvitá","Czech",
"18369","Kvapioji aniužė","Lithuanian",
"18369","matain","Latvian",
"18369","Morzymięta orzęsiona","Polish",
"18369","Patrina sievmētra","Latvian",
"18369","suga-rihumünt","Estonian",
"18369","Wimper-Kammminze","German",
"18382","Staunton-Kammminze","German",
"18384","Galéopsis à feuilles étroites","French",
"18384","Red Hemp-nettle","English",
"18384","võõrkõrvik","Estonian",
"18384","ziabor úzkolistý","Czech",
"18392","konopice širolistá","Czech",
"18392","ziabor širokolistý","Czech",
"18403","pehmekarvane kõrvik","Estonian",
"18404","Downy Hemp-nettle","English",
"18404","kétes kenderkefű","Hungarian",
"18404","konopice bledožlutá","Czech",
"18417","Large-flowered Hemp-nettle","English",
"18425","Echter Ysop","German",
"18425","Gewöhnlicher Ysop","German",
"18425","harilik iisop","Estonian",
"18425","Hyssop","English",
"18425","Hyzop lekarski","Polish",
"18425","kerti izsóp","Hungarian",
"18425","Vasitinis yzopas","Lithuanian",
"18425","yzop lékařský","Czech",
"18438","hluchavník striebristý","Czech",
"18438","pitulník postříbřený","Czech",
"18438","Silber-Goldnessel","German",
"18438","Silberblättrige Goldnessel","German",
"18438","tarkalevelű sárgaárvacsalán","Hungarian",
"18461","hluchavka biela","Czech",
"18461","hluchavka bílá","Czech",
"18461","Weiße Taubnessel","German",
"18461","White Dead-nettle","English",
"18464","Henbit Dead-nettle","English",
"18464","hluchavka objímavá","Czech",
"18464","Stängelumfassende Taubnessel","German",
"18473","Cut-leaved Dead-nettle","English",
"18473","Eingeschnittene Taubnessel","German",
"18473","Mittlere Taubnessel","German",
"18473","Northern Dead-nettle","English",
"18487","Spotted Dead-nettle","English",
"18500","hluchavka šalvějová","Czech",
"18500","hluchavka velkokvetá","Czech",
"18505","hluchavka nachová","Czech",
"18505","Purpurrote Taubnessel","German",
"18505","Red Dead-nettle","English",
"18516","keskenylevelű levendula","Hungarian",
"18516","Lavande à feuilles étroites","French",
"18516","Lavande officinale","French",
"18516","Lavande vraie","French",
"18516","Lavanta","Turkish",
"18516","Lavendel","German",
"18516","levanduĺa úzkolistá","Czech",
"18516","levandule lékařská","Czech",
"18516","levanta","Greek",
"18516","Schmalblatt-Lavendel","German",
"18531","Lavande dentée","French",
"18531","rosmaninho","Spanish",
"18534","rosmaninho-verde","Spanish",
"18537","Echtes Herzgespann","German",
"18537","Löwenschwanz","German",
"18537","Motherwort","English",
"18537","srdcovník oby","Czech",
"18537","srde","Czech",
"18537","Zottiger Löwenschwanz","German",
"18551","piecdaivu m","Latvian",
"18563","Agripaume faux Marrube","French",
"18563","marūbiju haitura","Latvian",
"18563","Šantrinė liaudiga","Lithuanian",
"18563","srdcovec jabl","Czech",
"18576","jabl","Czech",
"18576","jable","Czech",
"18576","Marrube voyageur","French",
"18576","Marrubio vagante","Italian",
"18576","Ungarischer Andorn","German",
"18580","Gewöhnlicher Andorn","German",
"18580","jabl","Czech",
"18580","jable","Czech",
"18580","Paprastoji šantra","Lithuanian",
"18580","parast","Latvian",
"18580","Szanta zwyczajna","Polish",
"18580","ürt-penimünt","Estonian",
"18583","Balm","English",
"18583","Citroenmelisse","Dutch",
"18583","citronmētra ","Latvian",
"18583","erva-cidreira","Spanish",
"18583","medovka lekárska","Czech",
"18583","meduňka lékařská","Czech",
"18583","Zitronen-Melisse","German",
"18589","erva-cidreira","Portuguese",
"18589","melissa","Portuguese",
"18592","Dalmatiner Minze","German",
"18602","Kärntner (Kaas-)Nudelminze","German",
"18602","Kilnioji mėta","Lithuanian",
"18602","Menthe","French",
"18602","stalt","Latvian",
"18611","Bushy Mint","English",
"18611","mata jemná","Czech",
"18628","Bastard-Rossminze","German",
"18628","Mięta kosmata","Polish",
"18628","Mięta okrągłolistna","Polish",
"18649","hortelã-pimenta","Portuguese",
"18649","mata pieporná","Czech",
"18649","Menthe poivrée","French",
"18649","Peppermint","English",
"18649","Pfeffer-Minze","German",
"18649","piparmētra","Latvian",
"18678","Rote Minze","German",
"18678","Tall Mint","English",
"18696","Apple-mint","English",
"18696","Hain-Minze","German",
"18696","mata huňatá","Czech",
"18715","Bastard-Grünminze","German",
"18715","Sharp-toothed Mint","English",
"18723","máta rolní","Czech",
"18731","garlapu mētra","Latvian",
"18733","Taškuotoji mėta","Lithuanian",
"18735","Corsican Mint","English",
"18738","Ährige Minze","German",
"18738","Grün-Minze","German",
"18738","Grüne Minze","German",
"18738","hortelã-crespa","Portuguese",
"18738","hortelã-verde-dos-açores","Portuguese",
"18738","hortelã-vulgar","Portuguese",
"18738","krūzmētra","Latvian",
"18738","máta klasnatá","Czech",
"18738","Menthe en épi","French",
"18738","Menthe en grappe","French",
"18738","Menthe verte","French",
"18738","Mięta zielona","Polish",
"18738","Nagħniegh","Maltese",
"18738","rohemünt","Estonian",
"18738","Šaltoji mėta","Lithuanian",
"18738","Spear Mint","English",
"18738","zöld menta (incl. fodormenta)","Hungarian",
"18758","máta klasnatá pravá","Czech",
"18785","Rundblatt-Minze","German",
"18785","Rundblättrige Minze","German",
"18785","Wollige munt","Dutch",
"18791","monarda dvojmocná","Czech",
"18791","Scharlach-Goldmelisse","German",
"18791","Scharlach-Monarde","German",
"18794","Punktierte Goldmelisse","German",
"18796","Népéta","French",
"18803","Dailioji katžolė","Lithuanian",
"18804","Cat-mint","English",
"18804","Echte Katzenminze","German",
"18804","Gewöhnliche Katzenminze","German",
"18804","harilik naistenõges","Estonian",
"18804","īst","Latvian",
"18804","kocúrnik oby","Czech",
"18804","Paprastoji katžolė","Lithuanian",
"18804","šanta ko","Czech",
"18813","Großblütige Katzenminze","German",
"18813","kocúrnik veĺkokvetý","Czech",
"18813","šanta velkokvětá","Czech",
"18813","Stambiažiedė katžolė","Lithuanian",
"18813","suureõiene naistenõges","Estonian",
"18821","kaukázusi macskamenta","Hungarian",
"18821","kocúrnik Mussinov","Czech",
"18821","šanta hroznovitá","Czech",
"18821","Traubige Katzenminze","German",
"18827","siberi naistenõges","Estonian",
"18828","Basilic","French",
"18828","bazalka pravá","Czech",
"18828","bazalka vonná","Czech",
"18828","Feslegen","Turkish",
"18828","vasilikos","Greek",
"18831","kerti majoránna","Hungarian",
"18831","majorán záhradný","Czech",
"18831","majoránka zahradní","Czech",
"18831","manjerona","Portuguese",
"18831","mantzourana","Greek",
"18831","Marjolaine","French",
"18844","Origan","French",
"18846","Riegnu","Maltese",
"18854","cserjés perilla","Hungarian",
"18858","kék sudárzsálya","Hungarian",
"18860","Jerusalem Sage","English",
"18860","Phlomis ligneux","French",
"18860","Sauge de Jérusalem","French",
"18862","Turkish Sage","English",
"18864","Knollen-Brandkraut","German",
"18864","Paprastoji gumbenė","Lithuanian",
"18866","Gelenkblume","German",
"18866","virginiai füzérajak","Hungarian",
"18871","Cut-leaved Selfheal","English",
"18873","Rosemary","English",
"18875","Sauge des bois","French",
"18875","Sauge des forêts","French",
"18879","Mohren-Salbei","German",
"18879","Ungarischer Salbei","German",
"18881","bozontosszárú zsálya","Hungarian",
"18885","Austrinis šalavijas","Lithuanian",
"18889","Patvorinis šalavijas","Lithuanian",
"18889","võsasalvei","Estonian",
"18890","Mehl-Salbei","German",
"18892","Sauge de Grèce","French",
"18892","Sauge ligneuse","French",
"18894","Lipnusis šalavijas","Lithuanian",
"18894","Sticky Clary","English",
"18900","erva-dos-rapazinhos","Portuguese",
"18900","Sauge à petites feuilles","French",
"18903","birztalas salvija","Latvian",
"18903","birztalu salvija","Latvian",
"18903","metssalvei","Estonian",
"18903","Sauge des forêts","French",
"18903","Šilinis šalavijas","Lithuanian",
"18907","longus salvei","Estonian",
"18907","nokaren","Latvian",
"18908","Echter Salbei","German",
"18908","Garten-Salbei","German",
"18908","orvosi zsálya","Hungarian",
"18908","salva","Portuguese",
"18908","salva-das-obticas","Portuguese",
"18908","šalvěj lékařská","Czech",
